FileCode,SumASRSuccess,ContextSumASRSuccess,PercentASRSuccess,SumTimeOutPrompts,ContextSumTimeOutPrompts,PercentTimeOutPrompts,SumASRRejections,ContextSumASRRejections,PercentASRRejections,SumTimeOuts_ASRRej,ContextSumTimeOuts_ASRRej,PercentTimeOuts_ASRRej,Barged-In?,SumBarge-Ins,ContextSumBarge-Ins,PercentBarge-Ins,ASRConfidence,MeanASRConfidence,ContextMeanASRConfidence,UTD,UnExMo?,SumUnExMo,ContextSumUnExMo,PercentUnExMo,WPUT,WPST,HelpRequest?,SumHelpRequests,ContextSumHelpRequest,PercentHelpRequest,DD,RoleIndex,RePrompt?,SumRePrompts,ContextSumRePrompts,PercentRePrompts,SumExchanges,SumSystemTurns,SumUserTurns,SumSystemQuestions,ContextSumSystemQuestions,IQ1,IQ2,IQ3,IQAverage,ExMo_both,ExMo_none,ExMo_speech,ActivityType_Announcement,ActivityType_Confirmation,ActivityType_Question,ActivityType_wait,RoleName_collection,RoleName_confimation,LoopName_Retry1,LoopName_Retry2,LoopName_Retry3,LoopName_Retry4,LoopName_Retry5,LoopName_Retry6,LoopName_Retry7,LoopName_Retry8,LoopName_Timeout1,LoopName_Timeout2,LoopName_initial
2061123048,21,3,0.91304347826087,1,0,0.0434782608695652,1,0,0.0434782608695652,2,0,0.0869565217391304,0,8,0,0.347826086956522,0.93516,0.529158518518519,0.907183333333333,0.70675,0,0,0,0,2,11,0,0,0,0,107,1,0.0,7,1,0.304347826086957,26.0,27.0,22.0,8,1,2,2,3,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123048,21,2,0.91304347826087,1,0,0.0434782608695652,1,0,0.0434782608695652,2,0,0.0869565217391304,0,8,0,0.347826086956522,0.0,0.51026,0.907183333333333,0,0,0,0,0,0,1,0,0,0,0,113,1,0.0,7,0,0.304347826086957,27.0,28.0,22.0,8,1,2,2,3,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123048,21,1,0.875,2,1,0.0833333333333333,1,0,0.0416666666666667,3,1,0.125,0,8,0,0.333333333333333,0.0,0.492664827586207,0.59666,0,0,0,0,0,0,7,0,0,0,0,113,1,0.0,7,0,0.291666666666667,28.0,29.0,22.0,8,0,2,2,4,2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123048,21,0,0.875,2,1,0.0833333333333333,1,0,0.0416666666666667,3,1,0.125,0,8,0,0.333333333333333,0.0,0.476242666666667,0.59666,0,0,0,0,0,0,28,0,0,0,0,114,1,0.0,7,0,0.291666666666667,29.0,30.0,22.0,8,0,2,3,4,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123048,21,0,0.84,3,2,0.12,1,0,0.04,4,2,0.16,0,8,0,0.32,0.0,0.46088,0.31172,0,0,0,0,0,0,45,0,0,0,0,114,1,0.0,7,0,0.28,30.0,31.0,22.0,9,1,2,3,4,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0.0,0,0,0,0.0,1.0,0.0,0,0,,5,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0.0,0,0,0,1.0,2.0,0.0,0,0,,5,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23495,0.0783166666666667,0.23495,2.45075,0,0,0,0,7,6,0,0,0,0,0,1,0.0,0,0,0,2.0,3.0,1.0,1,1,5,5,5,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94096,0.2939775,0.587955,0.64275,0,0,0,0,2,7,0,0,0,0,15,1,0.0,0,0,0,3.0,4.0,2.0,1,1,5,5,4,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.235182,0.587955,0,0,0,0,0,0,1,0,0,0,0,20,1,0.0,0,0,0,4.0,5.0,2.0,1,1,5,5,4,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86659,0.340416666666667,0.680833333333333,0.96275,0,0,0,0,2,4,0,0,0,0,21,1,0.0,0,0,0,5.0,6.0,3.0,2,1,5,5,4,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94413,0.426661428571429,0.917226666666667,0.61075,0,0,0,0,2,7,0,0,0,0,27,1,0.0,0,0,0,6.0,7.0,4.0,2,1,5,5,5,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.37332875,0.917226666666667,0,0,0,0,0,0,1,0,0,0,0,32,1,0.0,0,0,0,7.0,8.0,4.0,2,1,5,5,5,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88583,0.430273333333333,0.89885,0.91475,0,0,0,0,2,6,0,0,0,0,32,1,0.0,0,0,0,8.0,9.0,5.0,3,1,5,5,5,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9005,0.477296,0.910153333333333,1.09075,0,0,0,0,4,8,0,0,0,0,37,1,0.0,0,0,0,9.0,10.0,6.0,4,2,4,4,4,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88941,0.514760909090909,0.891913333333333,0.83475,0,0,0,0,2,10,0,0,0,0,44,1,0.0,0,0,0,10.0,11.0,7.0,4,2,4,4,4,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.471864166666667,0.891913333333333,0,0,0,0,0,0,1,0,0,0,0,49,1,0.0,0,0,0,11.0,12.0,7.0,4,1,4,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,7,1,0.875,1,1,0.125,0,0,0,1,1,0.125,0,0,0,0,0.0,0.435566923076923,0.596636666666667,0,0,0,0,0,0,6,0,0,0,0,49,1,0.0,0,0,0,12.0,13.0,7.0,4,0,4,4,4,4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,7,0,0.875,1,1,0.125,0,0,0,1,1,0.125,0,0,0,0,0.0,0.404455,0.596636666666667,0,0,0,0,0,0,14,0,0,0,0,67,1,0.0,0,0,0,13.0,14.0,7.0,4,0,4,3,4,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,8,1,0.888888888888889,1,1,0.111111111111111,0,0,0,1,1,0.111111111111111,0,0,0,0,0.88968,0.436803333333333,0.59303,1.60275,0,0,0,0,5,21,0,0,0,0,67,1,0.0,0,0,0,14.0,15.0,8.0,5,1,4,3,4,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,8,1,0.888888888888889,1,0,0.111111111111111,0,0,0,1,0,0.111111111111111,0,0,0,0,0.0,0.409503125,0.59303,0,0,0,0,0,0,6,0,0,0,0,82,1,0.0,0,0,0,15.0,16.0,8.0,5,1,4,4,4,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,9,2,0.9,1,0,0.1,0,0,0,1,0,0.1,0,0,0,0,0.64662,0.423451176470588,0.5121,2.05075,0,0,0,0,2,6,0,0,0,0,82,1,0.0,0,0,0,16.0,17.0,9.0,6,2,4,4,4,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,10,2,0.909090909090909,1,0,0.0909090909090909,0,0,0,1,0,0.0909090909090909,0,0,0,0,0.93471,0.451854444444445,0.82367,1.44275,0,0,0,0,2,7,0,0,0,0,90,1,0.0,0,0,0,17.0,18.0,10.0,6,1,5,4,4,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,10,2,0.909090909090909,1,0,0.0909090909090909,0,0,0,1,0,0.0909090909090909,0,0,0,0,0.0,0.428072631578947,0.82367,0,0,0,0,0,0,1,0,0,0,0,96,1,0.0,0,0,0,18.0,19.0,10.0,6,1,5,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,11,2,0.916666666666667,1,0,0.0833333333333333,0,0,0,1,0,0.0833333333333333,0,0,0,0,0.87241,0.4502895,0.817913333333333,1.01075,0,0,0,0,2,6,0,0,0,0,96,1,0.0,0,0,0,19.0,20.0,11.0,7,1,5,4,3,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,12,2,0.923076923076923,1,0,0.0769230769230769,0,0,0,1,0,0.0769230769230769,0,0,0,0,0.33948,0.445012857142857,0.715533333333333,7.95475,0,0,0,0,9,9,0,0,0,0,101,1,0.0,0,0,0,20.0,21.0,12.0,7,1,4,3,3,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,12,2,0.857142857142857,2,1,0.142857142857143,0,0,0,2,1,0.142857142857143,0,0,0,0,0.0,0.424785,0.403963333333333,0,0,0,0,0,0,11,0,0,0,0,112,1,0.0,0,0,0,21.0,22.0,12.0,8,2,4,3,3,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,13,2,0.866666666666667,2,1,0.133333333333333,0,0,0,2,1,0.133333333333333,1,1,1,0.0666666666666667,0.82185,0.442048695652174,0.38711,2.80275,0,0,0,0,2,7,0,0,0,0,112,1,0.0,0,0,0,22.0,23.0,13.0,8,1,4,4,3,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,13,1,0.866666666666667,2,1,0.133333333333333,0,0,0,2,1,0.133333333333333,0,1,1,0.0666666666666667,0.0,0.42363,0.38711,0,0,0,0,0,0,1,0,0,0,0,114,1,0.0,0,0,0,23.0,24.0,13.0,8,1,4,4,3,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,14,2,0.875,2,0,0.125,0,0,0,2,0,0.125,0,1,1,0.0625,0.5567,0.4289528,0.459516666666667,1.61875,0,0,0,0,5,6,0,0,0,0,114,1,0.0,0,0,0,24.0,25.0,14.0,9,1,3,4,3,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,14,1,0.823529411764706,2,0,0.117647058823529,1,1,0.0588235294117647,3,1,0.176470588235294,1,2,1,0.117647058823529,0.0,0.412454615384615,0.459516666666667,0.83475,0,0,0,0,1,8,0,0,0,0,120,1,0.0,0,0,0,25.0,26.0,15.0,9,1,3,3,3,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,15,2,0.833333333333333,2,0,0.111111111111111,1,1,0.0555555555555556,3,1,0.166666666666667,0,2,1,0.111111111111111,1.0,0.434215555555556,0.5189,0.91475,0,0,0,0,3,19,0,0,0,0,122,2,1.0,1,1,0.0555555555555556,26.0,27.0,16.0,9,1,3,3,4,3,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2061123049,15,1,0.833333333333333,2,0,0.111111111111111,1,1,0.0555555555555556,3,1,0.166666666666667,0,2,1,0.111111111111111,0.0,0.418707857142857,0.5189,0,0,0,0,0,0,1,0,0,0,0,131,1,0.0,1,1,0.0555555555555556,27.0,28.0,16.0,9,0,3,3,4,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123049,15,1,0.789473684210526,3,1,0.157894736842105,1,0,0.0526315789473684,4,1,0.210526315789474,0,2,0,0.105263157894737,0.0,0.404269655172414,0.333333333333333,0,0,0,0,0,0,7,0,0,0,0,131,1,0.0,1,1,0.0526315789473684,28.0,29.0,16.0,9,0,3,3,4,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,15,0,0.789473684210526,3,1,0.157894736842105,1,0,0.0526315789473684,4,1,0.210526315789474,0,2,0,0.105263157894737,0.0,0.390794,0.333333333333333,0,0,0,0,0,0,24,0,0,0,0,132,1,0.0,1,0,0.0526315789473684,29.0,30.0,16.0,9,0,3,3,4,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,16,1,0.8,3,1,0.15,1,0,0.05,4,1,0.2,0,2,0,0.1,0.74696,0.402283225806452,0.58232,1.84275,0,0,0,0,6,45,0,0,0,0,132,1,0.0,1,0,0.05,30.0,31.0,17.0,10,1,4,3,4,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,16,1,0.8,3,0,0.15,1,0,0.05,4,0,0.2,0,2,0,0.1,0.0,0.389711875,0.58232,0,0,0,0,0,0,3,0,0,0,0,162,1,0.0,1,0,0.05,31.0,32.0,17.0,10,1,4,3,5,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,16,1,0.8,3,0,0.15,1,0,0.05,4,0,0.2,0,2,0,0.1,0.0,0.377902424242424,0.58232,0,0,0,0,0,0,25,0,0,0,0,162,1,0.0,1,0,0.05,32.0,33.0,17.0,10,1,4,4,5,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,17,1,0.80952380952381,3,0,0.142857142857143,1,0,0.0476190476190476,4,0,0.19047619047619,1,3,1,0.142857142857143,0.60889,0.384696176470588,0.45195,1.90675,0,0,0,0,6,45,0,0,0,0,162,1,0.0,1,0,0.0476190476190476,33.0,34.0,18.0,11,1,4,4,5,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,17,1,0.80952380952381,3,0,0.142857142857143,1,0,0.0476190476190476,4,0,0.19047619047619,0,3,1,0.142857142857143,0.0,0.373704857142857,0.45195,0,0,0,0,0,0,1,0,0,0,0,185,1,0.0,1,0,0.0476190476190476,34.0,35.0,18.0,11,1,4,4,5,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,17,1,0.80952380952381,3,0,0.142857142857143,1,0,0.0476190476190476,4,0,0.19047619047619,0,3,1,0.142857142857143,0.0,0.363324166666667,0.45195,0,0,0,0,0,0,25,0,0,0,0,185,1,0.0,1,0,0.0476190476190476,35.0,36.0,18.0,11,1,4,4,5,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,18,1,0.818181818181818,3,0,0.136363636363636,1,0,0.0454545454545455,4,0,0.181818181818182,1,4,1,0.181818181818182,0.62844,0.370489459459459,0.66143,1.61875,0,0,0,0,6,45,0,0,0,0,185,1,0.0,1,0,0.0454545454545455,36.0,37.0,19.0,12,1,5,4,5,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,18,1,0.818181818181818,3,0,0.136363636363636,1,0,0.0454545454545455,4,0,0.181818181818182,0,4,1,0.181818181818182,0.0,0.360739736842105,0.66143,0,0,0,0,0,0,1,0,0,0,0,200,1,0.0,1,0,0.0454545454545455,37.0,38.0,19.0,12,1,5,4,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,18,1,0.818181818181818,3,0,0.136363636363636,1,0,0.0454545454545455,4,0,0.181818181818182,0,4,1,0.181818181818182,0.0,0.35149,0.66143,0,0,0,0,0,0,25,0,0,0,0,200,1,0.0,1,0,0.0454545454545455,38.0,39.0,19.0,12,1,5,4,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123049,18,0,0.782608695652174,4,1,0.173913043478261,1,0,0.0434782608695652,5,1,0.217391304347826,0,4,0,0.173913043478261,0.0,0.34270275,0.412443333333333,0,0,0,0,0,0,45,0,0,0,0,200,1,0.0,1,0,0.0434782608695652,39.0,40.0,19.0,13,1,5,4,5,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0.0,0,0,0,0.0,1.0,0.0,0,0,,5,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0.0,0,0,0,1.0,2.0,0.0,0,0,,5,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.49426,0.164753333333333,0.49426,1.39475,0,0,0,0,3,6,0,0,0,0,0,1,0.0,0,0,0,2.0,3.0,1.0,1,1,4,5,5,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.93724,0.357875,0.71575,0.89875,0,0,0,0,2,6,0,0,0,0,12,1,0.0,0,0,0,3.0,4.0,2.0,1,1,4,4,4,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333333333,0.66079,0.418458,0.69743,1.57075,0,0,0,0,3,6,0,0,0,0,17,1,0.0,0,0,0,4.0,5.0,3.0,2,2,4,4,4,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.80191,0.482366666666667,0.79998,1.66675,0,0,0,0,2,8,0,0,0,0,21,1,0.0,0,0,0,5.0,6.0,4.0,2,1,4,4,4,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,5,3,1,0,0,0,0,0,0,0,0,0,1,2,1,0.4,0.84723,0.53449,0.769976666666667,1.05875,0,0,0,0,2,19,0,0,0,0,50,2,1.0,1,1,0.2,6.0,7.0,5.0,2,1,4,4,3,4,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2061123050,5,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0.4,0.0,0.46767875,0.769976666666667,0,0,0,0,0,0,1,0,0,0,0,56,1,0.0,1,1,0.2,7.0,8.0,5.0,2,0,4,4,3,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,6,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0.333333333333333,0.81503,0.506273333333333,0.82139,1.39475,0,0,0,0,3,7,0,0,0,0,56,1,0.0,1,1,0.166666666666667,8.0,9.0,6.0,3,1,4,4,4,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,7,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.285714285714286,0.92143,0.547789,0.86123,1.05875,0,0,0,0,2,8,0,0,0,0,61,1,0.0,1,0,0.142857142857143,9.0,10.0,7.0,3,1,5,4,4,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,7,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.285714285714286,0.0,0.49799,0.86123,0,0,0,0,0,0,1,0,0,0,0,66,1,0.0,1,0,0.142857142857143,10.0,11.0,7.0,3,1,5,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,8,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.25,0.7442,0.5185075,0.826886666666667,1.28275,0,0,0,0,4,4,0,0,0,0,66,1,0.0,1,0,0.125,11.0,12.0,8.0,4,1,5,4,4,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,9,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.222222222222222,0.93007,0.550166153846154,0.865233333333333,0.81875,0,0,0,0,2,10,0,0,0,0,71,1,0.0,1,0,0.111111111111111,12.0,13.0,9.0,4,1,5,5,4,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,9,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.222222222222222,0.0,0.510868571428571,0.865233333333333,0,0,0,0,0,0,1,0,0,0,0,76,1,0.0,1,0,0.111111111111111,13.0,14.0,9.0,4,1,5,5,4,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.92803,0.538679333333333,0.867433333333333,1.04275,0,0,0,0,3,5,0,0,0,0,76,1,0.0,1,0,0.1,14.0,15.0,10.0,5,1,5,5,4,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,11,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.181818181818182,0.93564,0.563489375,0.931246666666667,0.64275,0,0,0,0,2,11,0,0,0,0,80,1,0.0,1,0,0.0909090909090909,15.0,16.0,11.0,5,1,5,5,4,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,11,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.181818181818182,0.0,0.530342941176471,0.931246666666667,0,0,0,0,0,0,1,0,0,0,0,85,1,0.0,1,0,0.0909090909090909,16.0,17.0,11.0,5,1,5,5,4,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123050,11,1,0.916666666666667,1,1,0.0833333333333333,0,0,0,1,1,0.0833333333333333,0,2,0,0.166666666666667,0.0,0.500879444444444,0.621223333333333,0,0,0,0,0,0,8,0,0,0,0,85,1,0.0,1,0,0.0833333333333333,17.0,18.0,11.0,5,0,5,5,4,5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,11,0,0.916666666666667,1,1,0.0833333333333333,0,0,0,1,1,0.0833333333333333,0,2,0,0.166666666666667,0.0,0.474517368421053,0.621223333333333,0,0,0,0,0,0,28,0,0,0,0,85,1,0.0,1,0,0.0833333333333333,18.0,19.0,11.0,5,0,5,5,4,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123050,11,0,0.846153846153846,2,2,0.153846153846154,0,0,0,2,2,0.153846153846154,0,2,0,0.153846153846154,0.0,0.4507915,0.31188,0,0,0,0,0,0,45,0,0,0,0,85,1,0.0,1,0,0.0769230769230769,19.0,20.0,11.0,6,1,5,5,4,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0.0,0,0,0,0.0,1.0,0.0,0,0,,5,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0.0,0,0,0,1.0,2.0,0.0,0,0,,5,5,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123051,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.47428,0.158093333333333,0.47428,1.71475,0,0,0,0,3,6,0,0,0,0,0,1,0.0,0,0,0,2.0,3.0,1.0,1,1,4,5,5,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2061123051,2,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0.28018,0.188615,0.37723,1.81075,0,0,0,0,4,8,0,0,0,0,13,1,0.0,0,0,0,3.0,4.0,2.0,1,1,4,4,5,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123051,3,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0.666666666666667,0.57716,0.266324,0.443873333333333,1.58675,0,0,0,0,3,8,0,0,0,0,16,2,1.0,1,1,0.333333333333333,4.0,5.0,3.0,1,1,4,4,5,4,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2061123051,4,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0.94225,0.378978333333333,0.599863333333333,0.75475,0,0,0,0,2,10,0,0,0,0,22,1,0.0,1,1,0.25,5.0,6.0,4.0,1,0,3,4,5,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123051,5,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0.4,0.88981,0.451954285714286,0.803073333333333,0.75475,0,0,0,0,2,6,0,0,0,0,27,1,0.0,1,1,0.2,6.0,7.0,5.0,1,0,3,4,5,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123051,6,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0.333333333333333,0.46158,0.4531575,0.764546666666667,0.73875,0,0,0,0,2,8,0,0,0,0,32,2,1.0,2,1,0.333333333333333,7.0,8.0,6.0,1,0,2,3,5,3,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2061123051,7,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0.285714285714286,0.85269,0.49755,0.734693333333333,1.02675,0,0,0,0,2,8,0,0,0,0,37,3,1.0,3,2,0.428571428571429,8.0,9.0,7.0,1,0,2,2,5,2,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2061123051,8,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0.25,1.0,0.547795,0.771423333333333,1.97075,0,0,0,0,3,19,0,0,0,0,42,4,1.0,4,3,0.5,9.0,10.0,8.0,1,0,2,2,4,2,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2061123051,9,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0.222222222222222,0.34064,0.528962727272727,0.73111,1.79475,0,0,0,0,4,9,0,0,0,0,53,1,0.0,4,2,0.444444444444444,10.0,11.0,9.0,1,0,2,1,4,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123051,10,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0.2,1.0,0.568215833333333,0.780213333333333,1.36275,1,1,1,0.1,3,8,0,0,0,0,58,1,0.0,4,1,0.4,11.0,12.0,10.0,1,0,2,2,4,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2061123051,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0,0.524506923076923,0.780213333333333,0,0,1,1,0.1,0,1,0,0,0,0,64,1,0.0,4,0,0.4,12.0,13.0,10.0,1,0,2,2,4,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
